ts,close,next_close,close_position,body_signed,volume_z,range_z,streak,p_up,side,regime,confidence,stake,actual,result,pnl,equity
1771160400,69477.48,69024.0,0.850657,0.818555,1.6576,0.0814,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,249.0
1771161300,69024.0,68900.0,0.06299,-0.748749,3.5762,1.9594,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,248.0
1771162200,68900.0,68896.47,0.173611,-0.430556,1.7872,0.1361,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,247.0
1771163100,68896.47,68918.95,0.515739,-0.01243,1.6181,0.1544,-3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771164000,68918.95,69053.8,0.430885,0.081432,1.3831,0.0851,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771164900,69053.8,69144.0,0.976702,0.915976,1.4027,-0.5677,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771165800,69144.0,69138.0,0.856354,0.33883,0.9358,0.0338,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,247.0
1771166700,69138.0,69174.03,0.871185,-0.029727,1.5658,-0.3166,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771167600,69174.03,68856.03,0.676817,0.242741,0.0871,-0.6079,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,247.0
1771168500,68856.03,69042.77,0.037763,-0.962237,-0.2934,0.3543,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,248.0
1771169400,69042.77,69067.09,0.960328,0.900169,-0.7573,-0.3012,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,248.0
1771170300,69067.09,68954.0,1.0,0.168456,-0.8271,-0.6388,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,248.0
1771171200,68954.0,69040.58,0.639967,-0.360033,0.4758,0.2279,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,248.0
1771172100,69040.58,68998.93,0.98309,0.417112,0.0403,-0.3735,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,248.0
1771173000,68998.93,68984.42,0.623124,-0.22726,-1.0244,-0.5235,-1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,248.0
1771173900,68984.42,69037.42,0.271736,-0.149295,-0.8369,-1.0108,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,249.0
1771174800,69037.42,68959.05,0.835681,0.424204,0.0214,-0.8533,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,249.0
1771175700,68959.05,68792.0,0.492192,-0.507808,-1.4907,-0.6781,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,248.0
1771176600,68792.0,68597.99,0.025224,-0.714194,0.5362,-0.2072,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,247.0
1771177500,68597.99,68641.24,0.693773,-0.304626,4.6773,1.909,-3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771178400,68641.24,68511.57,0.814277,0.139068,0.6305,0.4024,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,247.0
1771179300,68511.57,68661.9,0.038038,-0.534391,-1.1524,-0.1119,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,248.0
1771180200,68661.9,68414.06,0.948204,0.403657,1.9617,1.1696,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,248.0
1771181100,68414.06,68154.43,0.264491,-0.696023,0.3739,0.9605,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,247.0
1771182000,68154.43,68497.99,0.286021,-0.552404,1.875,1.8713,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,248.0
1771182900,68497.99,68199.99,0.961944,0.764588,0.4248,1.4964,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,248.0
1771183800,68199.99,68244.49,0.120982,-0.852915,-0.7836,0.5814,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,249.0
1771184700,68244.49,68374.19,0.221537,0.221338,-0.6325,-0.5691,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,249.0
1771185600,68374.19,68436.01,0.91884,0.408003,0.7984,0.3091,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,249.0
1771186500,68436.01,68463.88,0.942467,0.317563,-0.9824,-0.6964,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,249.0
1771187400,68463.88,68406.83,0.601959,0.190903,-0.2914,-1.0108,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,249.0
1771188300,68406.83,68695.19,0.473417,-0.526583,-1.2256,-1.2524,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,250.0
1771189200,68695.19,68757.89,0.88748,0.88748,-0.3142,0.3796,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,250.0
1771190100,68757.89,68694.97,0.918997,0.419398,-0.2648,-0.9193,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,250.0
1771191000,68694.97,68804.01,0.049683,-0.268098,0.699,-0.2654,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,251.0
1771191900,68804.01,68759.0,0.611055,0.482927,-0.7191,-0.3519,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,251.0
1771192800,68759.0,68966.52,0.0,-0.282053,-0.7663,-0.9223,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771193700,68966.52,68997.24,0.864459,0.840128,-1.0232,-0.2708,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771194600,68997.24,68954.99,0.631436,0.24523,-1.1554,-1.2813,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771195500,68954.99,68448.29,0.492913,-0.249528,-0.9715,-0.858,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771196400,68448.29,68609.23,0.243369,-0.737265,1.6787,4.1469,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771197300,68609.23,68641.21,0.938364,0.528487,-0.2313,0.2005,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771198200,68641.21,68792.0,0.533555,0.125289,-0.7261,-0.1751,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771199100,68792.0,68902.03,0.965072,0.877809,-0.7301,-0.7402,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771200000,68902.03,68807.98,0.770714,0.386463,0.0905,0.1457,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771200900,68807.98,68719.86,0.270699,-0.314622,-0.8043,0.3353,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771201800,68719.86,68805.91,0.0,-0.414273,-0.8266,-0.2858,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771202700,68805.91,68823.37,0.582021,0.331433,-0.476,0.1547,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771203600,68823.37,68686.25,0.30812,0.068393,-0.3126,0.0947,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771204500,68686.25,68553.18,0.245093,-0.516557,-0.5574,0.207,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771205400,68553.18,68583.25,0.442296,-0.414393,0.3634,0.6462,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771206300,68583.25,68539.99,0.468284,0.281739,-0.2603,-1.2425,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771207200,68539.99,68318.0,0.390188,-0.159572,-0.4888,0.1538,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771208100,68318.0,68430.06,0.075,-0.924958,0.2704,-0.088,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771209000,68430.06,68287.02,0.689459,0.600504,-0.8347,-0.5954,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771209900,68287.02,68343.12,0.287901,-0.502212,-0.3149,0.2808,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,253.0
1771210800,68343.12,68146.6,0.488308,0.389286,0.0514,-0.9633,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,253.0
1771211700,68146.6,68319.67,0.043358,-0.785326,-0.4844,-0.0374,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,254.0
1771212600,68319.67,68386.83,1.0,0.835159,-0.1421,-0.409,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771213500,68386.83,68599.98,0.720658,0.480057,-1.2768,-1.0533,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771214400,68599.98,68738.17,0.879096,0.837525,-1.1027,-0.0251,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771215300,68738.17,68653.1,0.879319,0.763945,-0.0529,-0.9479,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771216200,68653.1,68830.14,0.105822,-0.590313,-1.2521,-1.5051,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771217100,68830.14,68438.52,0.903024,0.864918,-0.0564,-0.3252,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771218000,68438.52,68421.69,0.017323,-0.90456,-0.1053,3.5535,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771218900,68421.69,68310.33,0.516315,-0.121227,-1.3492,-1.2915,-2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771219800,68310.33,68347.27,0.270317,-0.525258,0.7026,-0.176,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771220700,68347.27,68329.08,0.446126,0.323072,-2.1987,-1.4941,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771221600,68329.08,68314.01,0.16394,-0.199736,-1.9293,-1.6373,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771222500,68314.01,68434.21,0.737503,-0.089681,-0.2953,-0.5088,-2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771223400,68434.21,68415.22,0.703262,0.610648,-1.3783,-0.0966,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771224300,68415.22,68570.82,0.716435,-0.213179,-0.706,-1.4308,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771225200,68570.82,68536.19,0.945603,0.634972,-0.281,0.612,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771226100,68536.19,68458.24,0.250188,-0.26018,-1.272,-0.8251,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,253.0
1771227000,68458.24,68549.82,0.309361,-0.353018,-1.446,0.388,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,254.0
1771227900,68549.82,68512.13,0.757736,0.757736,-0.9221,-0.9284,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771228800,68512.13,68695.14,0.072234,-0.287184,1.775,-0.702,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771229700,68695.14,68736.42,0.841689,0.808384,3.0721,0.5593,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771230600,68736.42,68728.0,0.993239,0.300109,1.5401,-0.5982,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771231500,68728.0,68852.36,0.673869,-0.068651,0.3921,-0.746,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771232400,68852.36,68929.32,0.653953,0.57772,2.0294,0.4855,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771233300,68929.32,68991.9,0.898896,0.427057,0.9996,0.0525,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771234200,68991.9,68963.84,0.81569,0.338343,3.143,0.1165,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771235100,68963.84,68919.35,0.542533,-0.256936,0.0037,-0.9288,-1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771236000,68919.35,68759.16,0.584439,-0.415561,-0.1383,-0.8793,-2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771236900,68759.16,68753.04,0.37264,-0.62736,-0.2657,2.0441,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771237800,68753.04,68761.26,0.25951,-0.030875,-0.673,0.6725,-4,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,254.0
1771238700,68761.26,68479.74,0.421053,0.1045,-0.9332,-1.6182,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771239600,68479.74,68630.53,0.118257,-0.731202,0.8677,4.1622,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771240500,68630.53,68549.99,0.909762,0.394749,3.2078,2.9326,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771241400,68549.99,68771.82,0.149186,-0.490828,0.1086,-0.2618,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,256.0
1771242300,68771.82,68869.97,0.669154,0.654173,0.777,1.8493,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,256.0
1771243200,68869.97,69458.0,0.550847,0.550847,-0.65,-0.2142,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,256.0
1771244100,69458.0,69394.0,0.859713,0.73523,3.6068,7.0099,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,256.0
1771245000,69394.0,69723.06,0.54465,-0.242067,0.9928,0.2396,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,256.0
1771245900,69723.06,69623.68,0.846633,0.687935,1.2057,1.5886,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,256.0
1771246800,69623.68,68612.59,0.075295,-0.197073,3.647,1.5713,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,255.0
1771247700,68612.59,68402.02,0.091837,-0.82472,3.3184,5.6272,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771248600,68402.02,68369.85,0.264384,-0.330924,2.7472,1.1899,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,253.0
1771249500,68369.85,68379.08,0.674889,-0.113203,0.9437,-0.2046,-4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,253.0
1771250400,68379.08,68281.94,0.506315,0.031679,1.0828,-0.2111,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,253.0
1771251300,68281.94,68472.02,0.1341,-0.246479,2.5161,0.155,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,254.0
1771252200,68472.02,68382.15,0.634083,0.557632,0.406,-0.0831,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771253100,68382.15,68300.6,0.320151,-0.192223,1.3986,0.3669,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,253.0
1771254000,68300.6,68197.37,0.079839,-0.28382,-0.6761,-0.3941,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,252.0
1771254900,68197.37,67410.01,0.031165,-0.600209,-0.2573,-0.9019,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771255800,67410.01,67502.0,0.162854,-0.810525,5.2659,2.2809,-4,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771256700,67502.0,67698.0,0.529613,0.245969,-0.324,-0.2093,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771257600,67698.0,67738.64,0.694473,0.573485,-0.0543,-0.3945,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771258500,67738.64,67897.56,0.865624,0.175596,0.0684,-0.798,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771259400,67897.56,67855.48,1.0,0.488324,-0.571,-0.4125,4,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771260300,67855.48,67711.88,0.533561,-0.235176,-0.4501,-1.0044,-1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771261200,67711.88,67895.53,0.156021,-0.508157,-0.452,-0.5717,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,253.0
1771262100,67895.53,67988.34,0.886962,0.487653,-0.5224,-0.2475,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,253.0
1771263000,67988.34,67907.99,0.697558,0.498041,-0.8602,-0.9257,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,253.0
1771263900,67907.99,68086.02,0.457506,-0.511132,-1.0847,-1.0132,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,254.0
1771264800,68086.02,68092.01,0.81088,0.690788,-0.7817,-0.5474,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771265700,68092.01,67965.43,0.343863,0.033788,-0.8712,-0.8048,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771266600,67965.43,67829.79,0.251613,-0.710286,-1.2449,-0.8622,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,253.0
1771267500,67829.79,67952.57,0.177173,-0.655709,-0.0102,-0.6171,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,254.0
1771268400,67952.57,67930.01,0.99651,0.996429,-1.1639,-1.0682,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771269300,67930.01,68078.66,0.630048,-0.101116,-0.9077,-0.437,-1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771270200,68078.66,67880.63,0.889694,0.84783,-0.7017,-0.6576,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771271100,67880.63,67918.64,0.094513,-0.905487,-0.7727,-0.366,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771272000,67918.64,68189.21,0.906345,0.269479,-0.6941,-0.7463,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771272900,68189.21,68197.35,0.965854,0.856234,-0.4565,0.2866,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771273800,68197.35,68491.34,0.733279,0.044048,-0.4575,-0.4933,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771274700,68491.34,68530.0,0.926904,0.815846,0.5786,1.6822,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771275600,68530.0,68500.36,0.880896,0.235287,0.1257,-0.9095,5,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771276500,68500.36,68511.52,0.465241,-0.167657,0.9946,-0.6501,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,256.0
1771277400,68511.52,68822.87,0.690693,0.086124,-0.7289,-1.2601,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,256.0
1771278300,68822.87,68722.0,0.848436,0.657328,1.5639,3.7263,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,256.0
1771279200,68722.0,68571.87,0.357962,-0.450051,1.319,-0.015,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,255.0
1771280100,68571.87,68562.41,0.108297,-0.61423,-0.7679,0.2445,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771281000,68562.41,68558.98,0.396348,-0.043512,-0.7642,0.0177,-3,0.5,SKIP,neutral,0.5,0.0,DOWN,,0.0,254.0
1771281900,68558.98,68698.6,0.502657,-0.021196,-1.7188,-0.6782,-4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,254.0
1771282800,68698.6,68610.64,0.886848,0.621003,-0.2499,0.0865,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,254.0
1771283700,68610.64,68645.74,0.032946,-0.436439,-0.4582,-0.1787,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771284600,68645.74,68858.13,0.524153,0.297988,-0.886,-1.2278,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771285500,68858.13,68867.0,0.668903,0.668903,-0.1368,1.2357,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771286400,68867.0,68844.0,0.946282,0.060009,-0.1812,-0.8327,3,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771287300,68844.0,68837.49,0.755826,-0.096578,-0.1283,0.2006,-1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771288200,68837.49,68850.0,0.265644,-0.047536,0.192,-0.9942,-2,0.5,SKIP,neutral,0.5,0.0,UP,,0.0,255.0
1771289100,68850.0,68902.68,0.227121,0.055821,-0.1773,0.0487,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,255.0
1771290000,68902.68,68831.85,0.712525,0.234394,0.0042,0.053,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771290900,68831.85,68819.65,0.200016,-0.574966,-1.3643,-1.1917,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771291800,68819.65,68579.28,0.176834,-0.07041,-0.7452,-0.4881,-2,0.5,SKIP,neutral,0.5,0.0,DOWN,,0.0,254.0
1771292700,68579.28,69078.24,0.160988,-0.720339,1.0458,1.405,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,255.0
1771293600,69078.24,69012.0,0.858735,0.581227,3.5863,7.7806,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,255.0
1771294500,69012.0,68915.7,0.285669,-0.350421,0.0293,-0.3598,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,254.0
1771295400,68915.7,68804.13,0.232329,-0.561156,0.0471,-0.4714,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,253.0
1771296300,68804.13,68680.41,0.039201,-0.515764,0.368,-0.2105,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,252.0
1771297200,68680.41,68604.75,0.36515,-0.540711,0.1401,-0.0559,-4,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771298100,68604.75,68536.89,0.320188,-0.403757,-0.8177,-0.3287,-5,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,250.0
1771299000,68536.89,68432.65,0.551552,-0.355884,-0.8533,-0.2878,-6,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,250.0
1771299900,68432.65,68549.94,0.048143,-0.813358,-0.8035,-0.6864,-7,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,251.0
1771300800,68549.94,68562.85,0.837567,0.486015,-0.9298,0.0624,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,251.0
1771301700,68562.85,68395.55,0.529533,0.057637,-1.0881,-0.0553,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,251.0
1771302600,68395.55,68440.69,0.493122,-0.506878,-0.6079,0.6256,-1,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771303500,68440.69,68311.33,0.80698,0.422343,-1.1143,-0.8975,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771304400,68311.33,68015.65,0.069282,-0.73764,-0.6124,-0.3767,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771305300,68015.65,68120.0,0.270635,-0.703732,1.9503,1.1996,-2,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,252.0
1771306200,68120.0,68206.9,0.882436,0.341058,-0.3294,0.3873,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771307100,68206.9,68332.0,0.752972,0.501443,-0.9909,-0.5022,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771308000,68332.0,68399.46,0.626782,0.573511,-0.482,-0.2014,3,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771308900,68399.46,68420.05,0.755594,0.362844,0.033,-0.4019,4,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,252.0
1771309800,68420.05,68369.93,0.506042,0.151709,-1.343,-0.7465,5,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,252.0
1771310700,68369.93,68282.1,0.077942,-0.62603,-1.4329,-1.0811,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,251.0
1771311600,68282.1,68178.88,0.314307,-0.663118,-1.1473,-0.6572,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,250.0
1771312500,68178.88,68376.56,0.08089,-0.540419,-1.2504,-0.143,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,251.0
1771313400,68376.56,68357.51,0.804738,0.575253,-0.6775,1.828,1,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,251.0
1771314300,68357.51,68355.99,0.185268,-0.177622,-0.486,-1.2489,-1,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,250.0
1771315200,68355.99,68254.3,0.259114,-0.012652,-0.8995,-0.9918,-2,0.5,SKIP,neutral,0.5,0.0,DOWN,,0.0,250.0
1771316100,68254.3,68185.11,0.134627,-0.865373,-1.0458,-0.9399,-3,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,249.0
1771317000,68185.11,68132.73,0.382354,-0.332309,-0.1919,0.1322,-4,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,248.0
1771317900,68132.73,68068.94,0.311245,-0.362692,-1.3737,-0.5907,-5,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,247.0
1771318800,68068.94,67990.42,0.19728,-0.255938,-0.7608,0.5755,-6,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,246.0
1771319700,67990.42,68034.01,0.285281,-0.425537,1.5343,-0.1565,-7,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,247.0
1771320600,68034.01,68085.67,0.768111,0.396705,-0.2356,-0.9736,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771321500,68085.67,68084.0,0.652291,0.435142,-0.3881,-0.7827,2,0.5,SKIP,bullish,0.5,0.0,DOWN,,0.0,247.0
1771322400,68084.0,67867.99,0.43292,-0.013703,-0.8231,-0.7573,-1,0.5,SKIP,neutral,0.5,0.0,DOWN,,0.0,247.0
1771323300,67867.99,67739.99,0.341433,-0.658567,0.5281,1.6828,-2,0.55,UP,bearish_fade,0.55,1.0,DOWN,LOSS,-1.0,246.0
1771324200,67739.99,67799.89,0.11792,-0.699759,1.7175,0.0551,-3,0.55,UP,bearish_fade,0.55,1.0,UP,WIN,1.0,247.0
1771325100,67799.89,67845.16,0.926597,0.38068,2.1812,-0.2217,1,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
1771326000,67845.16,67866.0,0.862557,0.189177,3.0915,0.9766,2,0.5,SKIP,bullish,0.5,0.0,UP,,0.0,247.0
