ts,close,next_close,close_position,body_signed,volume_z,range_z,streak,p_up,side,confidence,stake,actual,result,pnl,equity
1775104800,66280.96,66337.18,0.688226,-0.04145,0.3221,-0.4516,-2,0.679556,UP,0.679556,0.0,UP,,0.0,200.0
1775105100,66337.18,66302.92,0.590462,0.472874,-0.2371,-0.2411,1,0.662953,UP,0.662953,0.0,DOWN,,0.0,200.0
1775105400,66302.92,66322.59,0.139932,-0.649602,-1.0377,-1.5383,-1,0.222062,DOWN,0.777938,1.0,UP,LOSS,-1.0,199.0
1775105700,66322.59,66423.03,0.738168,0.239324,-0.6341,-0.8047,1,0.682701,UP,0.682701,0.0,UP,,0.0,199.0
1775106000,66423.03,66337.08,0.652639,0.64729,-0.4932,0.6675,2,0.709291,UP,0.709291,1.0,DOWN,LOSS,-1.0,198.0
1775106300,66337.08,66371.34,0.235743,-0.546443,-0.557,0.9798,-1,0.24145,DOWN,0.75855,1.0,UP,LOSS,-1.0,197.0
1775106600,66371.34,66394.34,0.599194,0.287754,-0.4397,-0.025,1,0.617021,UP,0.617021,0.0,UP,,0.0,197.0
1775106900,66394.34,66470.0,0.251284,0.251284,-0.7065,-0.732,2,0.362565,DOWN,0.637435,0.0,UP,,0.0,197.0
1775107200,66470.0,66470.35,0.98369,0.555874,-0.6114,0.4124,3,0.832832,UP,0.832832,3.0,UP,WIN,3.0,200.0
1775107500,66470.35,66441.32,0.748218,0.004455,0.5704,-1.1229,4,0.669748,UP,0.669748,0.0,DOWN,,0.0,200.0
1775107800,66441.32,66465.01,0.429024,-0.296467,0.2355,-0.4887,-1,0.375501,DOWN,0.624499,0.0,UP,,0.0,200.0
1775108100,66465.01,66572.87,0.989667,0.268991,-0.5031,-0.772,1,0.821232,UP,0.821232,3.0,UP,WIN,3.0,203.0
1775108400,66572.87,66468.07,0.766827,0.632387,-0.2929,1.8152,2,0.762896,UP,0.762896,1.0,DOWN,LOSS,-1.0,202.0
1775108700,66468.07,66520.79,0.06745,-0.93255,-0.432,-0.0906,-1,0.114734,DOWN,0.885266,3.0,UP,LOSS,-3.0,199.0
1775109000,66520.79,66575.42,0.979901,0.725771,-0.7224,-1.2297,1,0.856921,UP,0.856921,3.0,UP,WIN,3.0,202.0
1775109300,66575.42,66575.16,0.495061,0.495061,-0.5824,-0.0525,2,0.574045,UP,0.574045,0.0,DOWN,,0.0,202.0
1775109600,66575.16,66552.45,0.201984,-0.007165,-0.4035,-2.1657,-1,0.315513,DOWN,0.684487,0.0,DOWN,,0.0,202.0
1775109900,66552.45,66567.02,0.139344,-0.30516,-0.2816,-0.822,-2,0.226406,DOWN,0.773594,1.0,UP,LOSS,-1.0,201.0
1775110200,66567.02,66784.02,0.87601,0.511767,-0.7515,-2.1397,1,0.789313,UP,0.789313,1.0,UP,WIN,1.0,202.0
1775110500,66784.02,66718.0,0.903454,0.858624,0.5227,3.8972,2,0.828094,UP,0.828094,3.0,DOWN,LOSS,-3.0,199.0
1775110800,66718.0,66631.85,0.415049,-0.467763,0.7645,0.6832,-1,0.294979,DOWN,0.705021,1.0,DOWN,WIN,1.0,200.0
1775111100,66631.85,66644.66,0.026819,-0.909619,0.3261,-0.2799,-2,0.069486,DOWN,0.930514,5.0,UP,LOSS,-5.0,195.0
1775111400,66644.66,66575.0,0.691961,0.111092,-1.1539,0.1525,1,0.604056,UP,0.604056,0.0,DOWN,,0.0,195.0
1775111700,66575.0,66540.57,0.344651,-0.627341,-1.0624,0.006,-1,0.318656,DOWN,0.681344,0.0,DOWN,,0.0,195.0
1775112000,66540.57,66597.23,0.069185,-0.522379,-1.3199,-0.9554,-2,0.250006,DOWN,0.749994,1.0,UP,LOSS,-1.0,194.0
1775112300,66597.23,66612.81,0.542608,0.542512,-1.0491,-0.0679,1,0.608549,UP,0.608549,0.0,UP,,0.0,194.0
1775112600,66612.81,66672.37,0.404686,0.276535,-0.3496,-1.0365,2,0.463457,DOWN,0.536543,0.0,UP,,0.0,194.0
1775112900,66672.37,66683.52,0.934112,0.827912,-1.3063,-0.6242,3,0.783004,UP,0.783004,1.0,UP,WIN,1.0,195.0
1775113200,66683.52,66637.46,0.819747,0.160017,-0.7304,-0.6455,4,0.677177,UP,0.677177,0.0,DOWN,,0.0,195.0
1775113500,66637.46,66566.57,0.081505,-0.687565,-1.042,-0.6357,-1,0.195498,DOWN,0.804502,3.0,DOWN,WIN,3.0,198.0
1775113800,66566.57,66678.12,0.211808,-0.788192,-0.4646,-0.1469,-2,0.195457,DOWN,0.804543,3.0,UP,LOSS,-3.0,195.0
1775114100,66678.12,66682.46,0.823734,0.823734,-0.7183,0.7983,1,0.814277,UP,0.814277,3.0,UP,WIN,3.0,198.0
1775114400,66682.46,66666.61,0.855978,0.063201,-0.9977,-0.617,2,0.675097,UP,0.675097,0.0,DOWN,,0.0,198.0
1775114700,66666.61,66755.68,0.672071,-0.264917,-1.1714,-0.7295,-1,0.563676,UP,0.563676,0.0,UP,,0.0,198.0
1775115000,66755.68,66812.89,0.851987,0.830722,0.7808,0.3376,1,0.916664,UP,0.916664,5.0,UP,WIN,5.0,203.0
1775115300,66812.89,66847.27,0.674836,0.658267,0.6814,-0.1304,2,0.798734,UP,0.798734,1.0,UP,WIN,1.0,204.0
1775115600,66847.27,66906.18,0.714389,0.496175,0.1477,-0.4816,3,0.74866,UP,0.74866,1.0,UP,WIN,1.0,205.0
1775115900,66906.18,66895.43,1.0,0.99983,-1.0704,-0.7611,4,0.843906,UP,0.843906,3.0,DOWN,LOSS,-3.0,202.0
1775116200,66895.43,66912.56,0.741568,-0.149202,-0.188,-0.4508,-1,0.658765,UP,0.658765,0.0,UP,,0.0,202.0
1775116500,66912.56,66805.93,0.706561,0.340557,-0.8921,-1.0189,1,0.668446,UP,0.668446,0.0,DOWN,,0.0,202.0
1775116800,66805.93,66751.68,0.16947,-0.830452,0.0787,1.6844,-1,0.133667,DOWN,0.866333,3.0,DOWN,WIN,3.0,205.0
1775117100,66751.68,66769.33,0.100496,-0.816158,-0.5565,-0.7189,-2,0.154802,DOWN,0.845198,3.0,UP,LOSS,-3.0,202.0
1775117400,66769.33,66673.83,0.929584,0.263315,2.9818,-0.6346,1,0.924093,UP,0.924093,5.0,DOWN,LOSS,-5.0,197.0
1775117700,66673.83,66622.78,0.075777,-0.924223,1.4893,0.9651,-1,0.03675,DOWN,0.96325,5.0,DOWN,WIN,5.0,202.0
1775118000,66622.78,66667.78,0.35361,-0.471942,2.5143,1.2068,-2,0.200198,DOWN,0.799802,1.0,UP,LOSS,-1.0,201.0
1775118300,66667.78,66679.43,0.830631,0.651419,-0.3027,-0.543,1,0.824406,UP,0.824406,3.0,UP,WIN,3.0,204.0
1775118600,66679.43,66546.3,0.380776,0.165648,0.3874,-0.4242,2,0.409452,DOWN,0.590548,0.0,DOWN,,0.0,204.0
1775118900,66546.3,66493.99,0.115885,-0.884115,2.0531,3.0276,-1,0.057455,DOWN,0.942545,5.0,DOWN,WIN,5.0,209.0
1775119200,66493.99,66481.65,0.158264,-0.78028,0.2874,-0.653,-2,0.123418,DOWN,0.876582,3.0,DOWN,WIN,3.0,212.0
1775119500,66481.65,66465.01,0.191719,-0.168625,2.9694,-0.4228,-3,0.164354,DOWN,0.835646,3.0,DOWN,WIN,3.0,215.0
1775119800,66465.01,66429.65,0.166299,-0.262543,-0.4395,-0.7956,-4,0.27385,DOWN,0.72615,1.0,DOWN,WIN,1.0,216.0
1775120100,66429.65,66409.07,0.558361,-0.340819,2.6763,0.7213,-5,0.485293,DOWN,0.514707,0.0,DOWN,,0.0,216.0
1775120400,66409.07,66288.0,0.645113,-0.134011,1.5008,2.7982,-6,0.558336,UP,0.558336,0.0,DOWN,,0.0,216.0
1775120700,66288.0,66405.66,0.091992,-0.868757,-0.607,1.7857,-7,0.176765,DOWN,0.823235,3.0,UP,LOSS,-3.0,213.0
1775121000,66405.66,66345.98,0.917384,0.89673,-0.0893,1.3118,1,0.89886,UP,0.89886,3.0,DOWN,LOSS,-3.0,210.0
1775121300,66345.98,66372.4,0.004381,-0.594245,-0.6236,0.274,-1,0.144901,DOWN,0.855099,3.0,UP,LOSS,-3.0,207.0
1775121600,66372.4,66457.5,0.347792,0.347266,-1.3778,-0.5035,1,0.463654,DOWN,0.536346,0.0,UP,,0.0,207.0
1775121900,66457.5,66430.0,0.688091,0.68801,-0.0978,0.9708,2,0.764313,UP,0.764313,1.0,DOWN,LOSS,-1.0,206.0
1775122200,66430.0,66435.02,0.441289,-0.40465,-1.1506,-0.8807,-1,0.412818,DOWN,0.587182,0.0,UP,,0.0,206.0
1775122500,66435.02,66418.31,0.391652,0.087304,-1.6691,-1.198,1,0.44621,DOWN,0.55379,0.0,DOWN,,0.0,206.0
1775122800,66418.31,66379.57,0.329292,-0.143668,0.6438,0.6464,-1,0.321124,DOWN,0.678876,0.0,DOWN,,0.0,206.0
1775123100,66379.57,66399.75,0.369625,-0.48425,-1.255,-0.4997,-2,0.383112,DOWN,0.616888,0.0,UP,,0.0,206.0
1775123400,66399.75,66443.9,0.817843,0.358628,-1.7008,-1.3116,1,0.661722,UP,0.661722,0.0,UP,,0.0,206.0
1775123700,66443.9,66405.08,0.781128,0.639948,-1.4162,-0.8581,2,0.69706,UP,0.69706,0.0,DOWN,,0.0,206.0
1775124000,66405.08,66351.43,0.046323,-0.478256,-0.8015,-0.4032,-1,0.188234,DOWN,0.811766,3.0,DOWN,WIN,3.0,209.0
1775124300,66351.43,66245.68,0.03954,-0.616667,-0.47,-0.1751,-2,0.150844,DOWN,0.849156,3.0,DOWN,WIN,3.0,212.0
1775124600,66245.68,66305.0,0.29726,-0.664593,1.6294,2.1243,-3,0.169498,DOWN,0.830502,3.0,UP,LOSS,-3.0,209.0
1775124900,66305.0,66330.01,0.858683,0.566031,1.5334,0.2076,1,0.919577,UP,0.919577,5.0,UP,WIN,5.0,214.0
1775125200,66330.01,66360.01,0.642674,0.535775,-0.1558,-1.5567,2,0.7017,UP,0.7017,1.0,UP,WIN,1.0,215.0
1775125500,66360.01,66429.02,0.673017,0.621247,-0.3853,-1.4181,3,0.714135,UP,0.714135,1.0,UP,WIN,1.0,216.0
1775125800,66429.02,66369.69,0.806204,0.735636,0.4071,0.0157,4,0.854682,UP,0.854682,3.0,DOWN,LOSS,-3.0,213.0
1775126100,66369.69,66464.82,0.205865,-0.441575,-0.2734,1.1936,-1,0.224561,DOWN,0.775439,1.0,UP,LOSS,-1.0,212.0
1775126400,66464.82,66450.89,0.807983,0.807898,-0.2825,0.6261,1,0.838654,UP,0.838654,3.0,DOWN,LOSS,-3.0,209.0
1775126700,66450.89,66444.98,0.580304,-0.191057,0.2661,-0.6752,-1,0.532607,UP,0.532607,0.0,DOWN,,0.0,209.0
1775127000,66444.98,66448.33,0.343612,-0.08136,-0.5571,-0.6065,-2,0.412444,DOWN,0.587556,0.0,UP,,0.0,209.0
1775127300,66448.33,66434.43,0.479914,0.065328,0.0693,-1.2569,1,0.481846,DOWN,0.518154,0.0,DOWN,,0.0,209.0
1775127600,66434.43,66316.3,0.584632,-0.153676,-0.0437,0.1521,-1,0.545111,UP,0.545111,0.0,DOWN,,0.0,209.0
1775127900,66316.3,66278.62,0.093426,-0.838634,0.5462,1.7928,-2,0.09035,DOWN,0.90965,5.0,DOWN,WIN,5.0,214.0
1775128200,66278.62,66433.49,0.350333,-0.368833,1.1488,0.4676,-3,0.274138,DOWN,0.725862,1.0,UP,LOSS,-1.0,213.0
1775128500,66433.49,66425.7,0.894531,0.473174,9.1787,7.5907,1,0.634487,UP,0.634487,0.0,DOWN,,0.0,213.0
1775128800,66425.7,66429.44,0.819426,-0.113441,0.1473,-0.5665,-1,0.733825,UP,0.733825,1.0,UP,WIN,1.0,214.0
1775129100,66429.44,66358.81,0.796669,0.086514,-0.4538,-0.9458,1,0.697152,UP,0.697152,0.0,DOWN,,0.0,214.0
1775129400,66358.81,66331.28,0.027293,-0.655681,-0.5394,0.152,-1,0.139173,DOWN,0.860827,3.0,DOWN,WIN,3.0,217.0
1775129700,66331.28,66315.06,0.329955,-0.290677,-0.4184,-0.103,-2,0.350055,DOWN,0.649945,0.0,DOWN,,0.0,217.0
1775130000,66315.06,66308.7,0.356149,-0.460665,-0.2804,-1.1129,-3,0.33135,DOWN,0.66865,0.0,DOWN,,0.0,217.0
1775130300,66308.7,66217.49,0.425842,-0.151899,-0.4345,-0.939,-4,0.465417,DOWN,0.534583,0.0,DOWN,,0.0,217.0
1775130600,66217.49,66197.5,0.097819,-0.510123,1.5421,1.2855,-5,0.083242,DOWN,0.916758,5.0,DOWN,WIN,5.0,222.0
1775130900,66197.5,66165.0,0.465196,-0.221569,0.6277,-0.1317,-6,0.456264,DOWN,0.543736,0.0,DOWN,,0.0,222.0
1775131200,66165.0,66127.49,0.621026,-0.231646,2.506,0.6597,-7,0.6108,UP,0.6108,0.0,DOWN,,0.0,222.0
1775131500,66127.49,66150.01,0.506496,-0.197307,0.7485,1.3734,-8,0.502738,UP,0.502738,0.0,UP,,0.0,222.0
1775131800,66150.01,66030.02,0.503443,0.149119,0.7936,0.6341,1,0.53317,UP,0.53317,0.0,DOWN,,0.0,222.0
1775132100,66030.02,66119.98,7.4e-05,-0.888881,0.4665,0.3415,-1,0.05584,DOWN,0.94416,5.0,UP,LOSS,-5.0,217.0
1775132400,66119.98,66133.61,0.95598,0.487086,2.2388,1.0981,1,0.953103,UP,0.953103,5.0,UP,WIN,5.0,222.0
1775132700,66133.61,66101.52,0.924198,0.128986,-0.29,-0.1524,2,0.774525,UP,0.774525,1.0,DOWN,LOSS,-1.0,221.0
1775133000,66101.52,66160.49,0.279536,-0.476891,-0.5571,-0.7528,-1,0.276629,DOWN,0.723371,1.0,UP,LOSS,-1.0,220.0
1775133300,66160.49,66201.27,0.778939,0.570751,-0.8288,-0.209,1,0.749042,UP,0.749042,1.0,UP,WIN,1.0,221.0
1775133600,66201.27,66140.97,0.883029,0.669952,-0.298,-0.9032,2,0.839715,UP,0.839715,3.0,DOWN,LOSS,-3.0,218.0
1775133900,66140.97,66089.93,0.18877,-0.537433,-0.8569,-0.0942,-1,0.243655,DOWN,0.756345,1.0,DOWN,WIN,1.0,219.0
1775134200,66089.93,66034.18,0.175369,-0.457143,-1.0228,-0.0811,-2,0.27641,DOWN,0.72359,1.0,DOWN,WIN,1.0,220.0
1775134500,66034.18,65975.03,0.310727,-0.506818,-0.1758,-0.1133,-3,0.285662,DOWN,0.714338,1.0,DOWN,WIN,1.0,221.0
1775134800,65975.03,66023.53,0.211915,-0.349938,1.5834,1.3771,-4,0.15999,DOWN,0.84001,3.0,UP,LOSS,-3.0,218.0
1775135100,66023.53,65989.96,0.293315,0.265753,-0.2341,1.5278,1,0.397485,DOWN,0.602515,0.0,DOWN,,0.0,218.0
1775135400,65989.96,65898.19,0.340319,-0.465926,-0.0319,-1.0113,-1,0.282086,DOWN,0.717914,1.0,DOWN,WIN,1.0,219.0
1775135700,65898.19,66007.94,0.064802,-0.838772,0.7983,-0.1574,-2,0.064291,DOWN,0.935709,5.0,UP,LOSS,-5.0,214.0
1775136000,66007.94,66134.61,0.936262,0.731715,2.8474,0.692,1,0.965479,UP,0.965479,5.0,UP,WIN,5.0,219.0
1775136300,66134.61,65890.74,0.777653,0.745688,-0.1096,1.0749,2,0.819294,UP,0.819294,3.0,DOWN,LOSS,-3.0,216.0
1775136600,65890.74,65772.25,0.123998,-0.62234,6.6429,6.5277,-1,0.252373,DOWN,0.747627,1.0,DOWN,WIN,1.0,217.0
1775136900,65772.25,65837.5,0.309899,-0.487714,2.0065,1.4785,-2,0.164001,DOWN,0.835999,3.0,UP,LOSS,-3.0,214.0
1775137200,65837.5,66010.0,0.806954,0.449225,0.0868,-0.0381,1,0.807097,UP,0.807097,3.0,UP,WIN,3.0,217.0
1775137500,66010.0,66111.85,0.810814,0.6945,0.3886,1.3948,2,0.858247,UP,0.858247,3.0,UP,WIN,3.0,220.0
1775137800,66111.85,66251.71,0.729368,0.597396,0.5298,0.2594,3,0.802719,UP,0.802719,3.0,UP,WIN,3.0,223.0
1775138100,66251.71,66224.63,0.869513,0.80149,-0.0853,0.2996,4,0.857924,UP,0.857924,3.0,DOWN,LOSS,-3.0,220.0
1775138400,66224.63,66342.52,0.594198,-0.19592,-0.0378,-0.2125,-1,0.541257,UP,0.541257,0.0,UP,,0.0,220.0
1775138700,66342.52,66380.03,0.755021,0.514714,0.6641,1.0376,1,0.825538,UP,0.825538,3.0,UP,WIN,3.0,223.0
1775139000,66380.03,66386.0,0.695814,0.222071,-0.2967,0.1453,2,0.657942,UP,0.657942,0.0,UP,,0.0,223.0
1775139300,66386.0,66385.0,0.61186,0.032183,0.0674,0.3096,3,0.552368,UP,0.552368,0.0,DOWN,,0.0,223.0
1775139600,66385.0,66243.94,0.508186,-0.005282,-0.3309,0.311,-1,0.524707,UP,0.524707,0.0,DOWN,,0.0,223.0
1775139900,66243.94,66510.01,0.311887,-0.688064,-0.2913,0.468,-2,0.248937,DOWN,0.751063,1.0,UP,LOSS,-1.0,222.0
1775140200,66510.01,66854.02,0.700849,0.69479,0.0662,3.1019,1,0.688159,UP,0.688159,0.0,UP,,0.0,222.0
1775140500,66854.02,67047.4,0.62578,0.62578,5.7046,4.6031,2,0.612791,UP,0.612791,0.0,UP,,0.0,222.0
1775140800,67047.4,66738.96,0.95169,0.589411,1.8808,1.0599,3,0.951952,UP,0.951952,5.0,DOWN,LOSS,-5.0,217.0
1775141100,66738.96,66859.07,0.020351,-0.836924,0.6189,1.3334,-1,0.057702,DOWN,0.942298,5.0,UP,LOSS,-5.0,212.0
1775141400,66859.07,66853.77,0.907047,0.496425,-0.4146,0.0958,1,0.825987,UP,0.825987,3.0,DOWN,LOSS,-3.0,209.0
1775141700,66853.77,66790.4,0.0,-0.030595,0.758,-0.6123,-1,0.130809,DOWN,0.869191,3.0,DOWN,WIN,3.0,212.0
1775142000,66790.4,66811.01,0.511486,-0.338551,-0.2464,-0.5274,-2,0.458295,DOWN,0.541705,0.0,UP,,0.0,212.0
1775142300,66811.01,66890.18,0.972596,0.162296,-0.2866,-1.1314,1,0.814146,UP,0.814146,3.0,UP,WIN,3.0,215.0
1775142600,66890.18,66805.64,0.527677,0.463253,-0.1617,-0.6755,2,0.604882,UP,0.604882,0.0,DOWN,,0.0,215.0
1775142900,66805.64,66782.71,0.05453,-0.817364,-0.7277,-1.2653,-1,0.144423,DOWN,0.855577,3.0,DOWN,WIN,3.0,218.0
1775143200,66782.71,66832.74,0.79334,-0.119123,-0.7049,-0.3043,-2,0.689288,UP,0.689288,0.0,UP,,0.0,218.0
1775143500,66832.74,66772.33,0.703628,0.293208,-1.0633,-0.5421,1,0.647693,UP,0.647693,0.0,DOWN,,0.0,218.0
1775143800,66772.33,66917.24,0.515069,-0.373085,-1.0277,-0.5854,-1,0.455261,DOWN,0.544739,0.0,UP,,0.0,218.0
1775144100,66917.24,66922.68,0.694711,0.650579,-0.667,0.003,1,0.733565,UP,0.733565,1.0,UP,WIN,1.0,219.0
1775144400,66922.68,66807.97,0.837047,0.027991,-0.8699,-0.2939,2,0.667806,UP,0.667806,0.0,DOWN,,0.0,219.0
1775144700,66807.97,66828.08,0.117836,-0.752197,-0.8345,-0.7359,-1,0.182509,DOWN,0.817491,3.0,UP,LOSS,-3.0,216.0
1775145000,66828.08,66842.5,0.763651,0.148996,-0.9006,-0.8592,1,0.663217,UP,0.663217,0.0,UP,,0.0,216.0
1775145300,66842.5,66836.16,0.856665,0.120518,-0.892,-0.9799,2,0.693327,UP,0.693327,0.0,DOWN,,0.0,216.0
1775145600,66836.16,66904.08,0.467727,-0.072045,-0.6538,-1.2263,-1,0.482675,DOWN,0.517325,0.0,UP,,0.0,216.0
1775145900,66904.08,66896.23,0.747176,0.684954,-0.4832,-1.0389,1,0.778825,UP,0.778825,1.0,DOWN,LOSS,-1.0,215.0
1775146200,66896.23,66873.94,0.214225,-0.094795,-0.4772,-1.111,-1,0.309022,DOWN,0.690978,0.0,DOWN,,0.0,215.0
1775146500,66873.94,66802.5,0.262806,-0.190937,-0.1549,-0.7052,-2,0.313872,DOWN,0.686128,0.0,DOWN,,0.0,215.0
1775146800,66802.5,66872.5,0.187512,-0.446528,-0.311,-0.1622,-3,0.236272,DOWN,0.763728,1.0,UP,LOSS,-1.0,214.0
1775147100,66872.5,66999.96,0.728556,0.400023,-0.9137,0.1824,1,0.689267,UP,0.689267,0.0,UP,,0.0,214.0
1775147400,66999.96,67108.0,0.815684,0.670842,-0.463,0.8456,2,0.798968,UP,0.798968,1.0,UP,WIN,1.0,215.0
1775147700,67108.0,67157.51,0.651316,0.427458,0.5121,2.6155,3,0.624336,UP,0.624336,0.0,UP,,0.0,215.0
1775148000,67157.51,67160.2,0.292502,0.245829,2.125,1.0388,4,0.30416,DOWN,0.69584,0.0,UP,,0.0,215.0
1775148300,67160.2,67172.5,0.281495,0.02153,0.6259,-0.6836,5,0.264134,DOWN,0.735866,1.0,UP,LOSS,-1.0,214.0
1775148600,67172.5,67085.29,0.509622,0.156748,-0.5284,-1.7074,6,0.483176,DOWN,0.516824,0.0,DOWN,,0.0,214.0
1775148900,67085.29,66912.5,0.069485,-0.777897,-1.6775,-0.8108,-1,0.245509,DOWN,0.754491,1.0,DOWN,WIN,1.0,215.0
1775149200,66912.5,67006.86,0.254882,-0.677555,3.1002,2.1699,-2,0.120168,DOWN,0.879832,3.0,UP,LOSS,-3.0,212.0
1775149500,67006.86,67162.18,0.978196,0.655232,0.35,-0.2043,1,0.915852,UP,0.915852,5.0,UP,WIN,5.0,217.0
1775149800,67162.18,67335.01,0.807578,0.69813,-0.8861,1.329,2,0.76486,UP,0.76486,1.0,UP,WIN,1.0,218.0
1775150100,67335.01,67347.51,0.603086,0.592695,3.6135,2.497,3,0.727608,UP,0.727608,1.0,UP,WIN,1.0,219.0
1775150400,67347.51,67240.03,0.566948,0.157451,-0.1853,-1.3371,4,0.537474,UP,0.537474,0.0,DOWN,,0.0,219.0
1775150700,67240.03,67033.33,0.021912,-0.806544,-0.4662,-0.3352,-1,0.116414,DOWN,0.883586,3.0,DOWN,WIN,3.0,222.0
1775151000,67033.33,67010.0,0.0,-0.866049,2.4719,1.3762,-2,0.021649,DOWN,0.978351,5.0,DOWN,WIN,5.0,227.0
1775151300,67010.0,66987.68,0.501586,-0.211418,0.7347,-0.7403,-3,0.47925,DOWN,0.52075,0.0,DOWN,,0.0,227.0
1775151600,66987.68,66807.35,0.528332,-0.208015,-0.6934,-0.7766,-4,0.526402,UP,0.526402,0.0,DOWN,,0.0,227.0
1775151900,66807.35,66808.83,0.037837,-0.929584,-0.4706,0.5491,-5,0.125101,DOWN,0.874899,3.0,UP,LOSS,-3.0,224.0
1775152200,66808.83,66677.48,0.717145,0.009374,-0.1061,-0.0892,1,0.646623,UP,0.646623,0.0,DOWN,,0.0,224.0
1775152500,66677.48,66728.71,0.128825,-0.752722,-0.4288,0.1199,-1,0.154771,DOWN,0.845229,3.0,UP,LOSS,-3.0,221.0
1775152800,66728.71,66640.96,0.893682,0.629671,-0.9709,-1.5002,1,0.794256,UP,0.794256,1.0,DOWN,LOSS,-1.0,220.0
1775153100,66640.96,66696.82,0.271795,-0.414854,-0.8131,0.7275,-1,0.301346,DOWN,0.698654,0.0,UP,,0.0,220.0
1775153400,66696.82,66769.12,0.381816,0.351719,-0.9871,-0.1465,1,0.481499,DOWN,0.518501,0.0,UP,,0.0,220.0
1775153700,66769.12,66747.51,0.808863,0.486934,1.3429,-0.2866,2,0.874475,UP,0.874475,3.0,DOWN,LOSS,-3.0,217.0
1775154000,66747.51,66618.85,0.0,-0.235198,-0.2691,-1.1619,-1,0.162356,DOWN,0.837644,3.0,DOWN,WIN,3.0,220.0
1775154300,66618.85,66669.36,0.110847,-0.872271,1.188,-0.1365,-2,0.058448,DOWN,0.941552,5.0,UP,LOSS,-5.0,215.0
1775154600,66669.36,66681.81,0.541662,0.541662,-0.7235,-1.0537,1,0.623328,UP,0.623328,0.0,UP,,0.0,215.0
1775154900,66681.81,66739.14,0.47652,0.200225,-0.9757,-1.6034,2,0.490121,DOWN,0.509879,0.0,UP,,0.0,215.0
1775155200,66739.14,66864.34,0.563236,0.411499,-0.319,-0.2541,3,0.600404,UP,0.600404,0.0,UP,,0.0,215.0
1775155500,66864.34,66999.81,0.866158,0.723532,-0.7559,0.4073,4,0.792664,UP,0.792664,1.0,UP,WIN,1.0,216.0
1775155800,66999.81,66982.43,0.641975,0.622135,0.8367,1.1479,5,0.762766,UP,0.762766,1.0,DOWN,LOSS,-1.0,215.0
1775156100,66982.43,66954.54,0.731677,-0.268168,-0.7181,-1.479,-1,0.607928,UP,0.607928,0.0,DOWN,,0.0,215.0
1775156400,66954.54,67002.66,0.098243,-0.188446,1.6364,0.171,-2,0.117218,DOWN,0.882782,3.0,UP,LOSS,-3.0,212.0
1775156700,67002.66,67058.86,0.58123,0.58123,-0.7191,-1.217,1,0.654995,UP,0.654995,0.0,UP,,0.0,212.0
1775157000,67058.86,67030.04,0.541992,0.541896,-1.084,-0.7162,2,0.590737,UP,0.590737,0.0,DOWN,,0.0,212.0
1775157300,67030.04,67013.51,0.610761,-0.302858,-0.4903,-0.8296,-1,0.524679,UP,0.524679,0.0,DOWN,,0.0,212.0
1775157600,67013.51,67032.5,0.692407,-0.125761,-1.1827,-0.0262,-2,0.614863,UP,0.614863,0.0,UP,,0.0,212.0
1775157900,67032.5,66953.49,0.307067,0.179422,-0.0727,-0.6059,1,0.379422,DOWN,0.620578,0.0,DOWN,,0.0,212.0
1775158200,66953.49,66962.79,0.474942,-0.449457,-0.5939,1.0414,-1,0.401223,DOWN,0.598777,0.0,UP,,0.0,212.0
1775158500,66962.79,66956.0,0.77403,0.092537,-0.7663,-0.6602,1,0.666425,UP,0.666425,0.0,DOWN,,0.0,212.0
1775158800,66956.0,66927.98,0.0839,-0.051836,0.206,0.0974,-1,0.199916,DOWN,0.800084,3.0,DOWN,WIN,3.0,215.0
1775159100,66927.98,67005.66,0.271727,-0.317903,-0.8773,-0.9479,-2,0.337627,DOWN,0.662373,0.0,UP,,0.0,215.0
1775159400,67005.66,66976.06,0.66954,0.66954,-0.3642,-0.175,1,0.744701,UP,0.744701,1.0,DOWN,LOSS,-1.0,214.0
1775159700,66976.06,66841.95,0.306341,-0.235219,0.5133,0.1289,-1,0.284538,DOWN,0.715462,1.0,DOWN,WIN,1.0,215.0
1775160000,66841.95,66869.54,0.276372,-0.71127,0.8086,1.7942,-2,0.170448,DOWN,0.829552,3.0,UP,LOSS,-3.0,212.0
1775160300,66869.54,66881.13,0.411728,0.287366,-0.9604,-0.7027,1,0.486096,DOWN,0.513904,0.0,UP,,0.0,212.0
1775160600,66881.13,66980.01,0.249355,0.24914,-0.3764,-1.8542,2,0.349996,DOWN,0.650004,0.0,UP,,0.0,212.0
1775160900,66980.01,66905.01,0.860728,0.756657,-0.4548,0.2542,3,0.824596,UP,0.824596,3.0,DOWN,LOSS,-3.0,209.0
1775161200,66905.01,67038.49,0.159681,-0.797872,-1.0044,-0.6998,-1,0.207002,DOWN,0.792998,1.0,UP,LOSS,-1.0,208.0
1775161500,67038.49,66956.88,0.885572,0.782874,-0.7158,1.1898,1,0.832332,UP,0.832332,3.0,DOWN,LOSS,-3.0,205.0
1775161800,66956.88,67097.79,0.0538,-0.871157,-1.1456,-0.6478,-1,0.17451,DOWN,0.82549,3.0,UP,LOSS,-3.0,202.0
1775162100,67097.79,67026.94,0.999935,0.915654,-0.3819,1.1112,1,0.904898,UP,0.904898,5.0,DOWN,LOSS,-5.0,197.0
1775162400,67026.94,66975.49,0.342183,-0.657724,-1.1882,-0.3235,-1,0.321536,DOWN,0.678464,0.0,DOWN,,0.0,197.0
